session_id,timestamp_ms,timestamp_iso,latitude,longitude,accuracy_m,speed_mps,bearing_deg,altitude_m,provider,raw_provider,source,reused
20251025T170307Z,1761411927580,2025-10-25T17:05:27.580000+00:00,53.3417663,-6.2505727,226.0,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411928564,2025-10-25T17:05:28.564000+00:00,53.3417663,-6.2505727,232.9720001220703,0.0,0.0,0.0,network,network,once,0
20251025T170307Z,1761411929570,2025-10-25T17:05:29.570000+00:00,53.3436738,-6.2498683,23.600000381469727,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411930585,2025-10-25T17:05:30.585000+00:00,53.3436738,-6.2498683,30.60700225830078,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411931567,2025-10-25T17:05:31.567000+00:00,53.3436738,-6.2498683,37.59300231933594,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411932576,2025-10-25T17:05:32.576000+00:00,53.3436738,-6.2498683,44.60700225830078,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411933578,2025-10-25T17:05:33.578000+00:00,53.3436738,-6.2498683,51.61399841308594,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411934588,2025-10-25T17:05:34.588000+00:00,53.3436738,-6.2498683,58.677001953125,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411935583,2025-10-25T17:05:35.583000+00:00,53.3436738,-6.2498683,65.677001953125,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411936581,2025-10-25T17:05:36.581000+00:00,53.3436738,-6.2498683,72.71900177001953,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411937597,2025-10-25T17:05:37.597000+00:00,53.3436738,-6.2498683,79.74700164794922,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411938576,2025-10-25T17:05:38.576000+00:00,53.3436738,-6.2498683,86.68399810791016,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411939579,2025-10-25T17:05:39.579000+00:00,53.3436738,-6.2498683,93.69800567626953,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411940591,2025-10-25T17:05:40.591000+00:00,53.3436738,-6.2498683,100.74000549316406,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411941589,2025-10-25T17:05:41.589000+00:00,53.3436738,-6.2498683,107.71200561523438,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411942595,2025-10-25T17:05:42.595000+00:00,53.3436738,-6.2498683,114.78199768066406,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411943578,2025-10-25T17:05:43.578000+00:00,53.3436738,-6.2498683,121.68399810791016,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411944588,2025-10-25T17:05:44.588000+00:00,53.3436738,-6.2498683,128.677001953125,0.0,0.0,62.70000076293945,network,network,once,0
